settore,provincia,domanda_mese,cpc,clic_giorno,budget_giorno,aziende_sostenibili,verdetto
rimessaggio,Città Metropolitana di Venezia,90,0.32,0.2,0,0.1,ROSSO
rimessaggio,Città metropolitana di Palermo,70,0.25,0.2,0,0.1,ROSSO
rimessaggio,Provincia di Salerno,60,0.19,0.1,0,0.1,ROSSO
rimessaggio,Città metropolitana di Cagliari,60,0.27,0.1,0,0.1,ROSSO
rimessaggio,Città Metropolitana di Bari,50,0.39,0.1,0,0.1,ROSSO
rimessaggio,Città Metropolitana di Firenze,50,0.29,0.1,0,0.1,ROSSO
rimessaggio,Città metropolitana di Sassari,50,0.37,0.1,0,0.1,ROSSO
rimessaggio,Città Metropolitana di Bologna,50,0.41,0.1,0,0.1,ROSSO
rimessaggio,Provincia di Chieti,40,0.44,0.1,0,0.1,ROSSO
rimessaggio,Città metropolitana di Catania,40,0.31,0.1,0,0.1,ROSSO
rimessaggio,Provincia di Padova,30,0.24,0.1,0,0.0,ROSSO
rimessaggio,Provincia di Como,30,0,0.1,0,0.0,ROSSO
rimessaggio,Città metropolitana di Reggio Calabria,30,0.23,0.1,0,0.0,ROSSO
rimessaggio,Provincia di Livorno,30,0.49,0.1,0,0.0,ROSSO
rimessaggio,Provincia di Lecce,30,0.34,0.1,0,0.0,ROSSO
rimessaggio,Città Metropolitana di Genova,30,0.27,0.1,0,0.0,ROSSO
rimessaggio,Provincia di Treviso,30,0.39,0.1,0,0.0,ROSSO
rimessaggio,Provincia di Massa e Carrara,20,0.42,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Bergamo,20,0.4,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Nuoro,20,0.4,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Cosenza,20,0.2,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Trieste,20,0.28,0.0,0,0.0,ROSSO
rimessaggio,Città Metropolitana di Torino,20,0.17,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Pordenone,20,0.33,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Vicenza,20,0.2,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Cremona,20,0.48,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Ferrara,20,0.38,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Ancona,20,0.28,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Rimini,20,0.24,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Gorizia,20,0.21,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Lucca,20,0.51,0.0,0,0.0,ROSSO
rimessaggio,Provincia dell'Aquila,20,0.23,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Imperia,20,0.52,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Pisa,20,0.45,0.0,0,0.0,ROSSO
rimessaggio,Città metropolitana di Messina,20,0.21,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Avellino,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Monza e della Brianza,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Ascoli Piceno,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Parma,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Cuneo,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia autonoma di Bolzano - Alto Adige,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Belluno,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Modena,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Sondrio,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Crotone,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Savona,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Mantova,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Forlì-Cesena,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Foggia,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Biella,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Frosinone,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Novara,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Matera,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Arezzo,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Potenza,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Vercelli,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Viterbo,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Pavia,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Brindisi,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Latina,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Siena,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Caserta,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Catanzaro,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Fermo,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Perugia,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Benevento,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Taranto,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Pistoia,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Grosseto,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Pescara,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Lecco,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Campobasso,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Carbonia-Iglesias,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Piacenza,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia della Spezia,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia autonoma di Trento,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Oristano,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Prato,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Rieti,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Macerata,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Vibo Valentia,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Rovigo,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Isernia,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Ravenna,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Terni,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Verona,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Reggio Emilia,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Lodi,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Varese,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Alessandria,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Brescia,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Asti,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Barletta-Andria-Trani,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Teramo,10,0,0.0,0,0.0,ROSSO
rimessaggio,Provincia di Pesaro e Urbino,10,0,0.0,0,0.0,ROSSO
ristrutturazione_bagno,Città metropolitana di Milano,3710,1.62,8.7,10,5.2,VERDE
ristrutturazione_bagno,Città metropolitana di Roma Capitale,1900,1.42,4.4,10,2.7,VERDE
ristrutturazione_bagno,Città Metropolitana di Torino,970,1.82,2.3,10,1.4,VERDE
ristrutturazione_bagno,Città Metropolitana di Bologna,540,1.86,1.3,10,0.8,GIALLO
ristrutturazione_bagno,Città Metropolitana di Napoli,530,1.82,1.2,10,0.7,GIALLO
ristrutturazione_bagno,Provincia di Brescia,420,1.56,1.0,10,0.6,GIALLO
ristrutturazione_bagno,Provincia di Bergamo,390,1.53,0.9,0,0.5,ROSSO
ristrutturazione_bagno,Provincia di Monza e della Brianza,370,1.87,0.9,0,0.5,ROSSO
ristrutturazione_bagno,Città Metropolitana di Firenze,360,1.67,0.8,0,0.5,ROSSO
ristrutturazione_bagno,Provincia di Padova,350,2.45,0.8,0,0.5,ROSSO
ristrutturazione_bagno,Provincia di Varese,320,2.17,0.7,0,0.4,ROSSO
ristrutturazione_bagno,Provincia di Vicenza,290,1.51,0.7,0,0.4,ROSSO
ristrutturazione_bagno,Città Metropolitana di Bari,280,1.49,0.7,0,0.4,ROSSO
ristrutturazione_bagno,Provincia di Verona,280,1.75,0.7,0,0.4,ROSSO
ristrutturazione_bagno,Città metropolitana di Palermo,250,2.05,0.6,0,0.4,ROSSO
ristrutturazione_bagno,Città Metropolitana di Genova,240,1.21,0.6,0,0.3,ROSSO
ristrutturazione_bagno,Città Metropolitana di Venezia,240,1.18,0.6,0,0.3,ROSSO
ristrutturazione_bagno,Provincia di Como,210,1.71,0.5,0,0.3,ROSSO
ristrutturazione_bagno,Città metropolitana di Cagliari,210,2.05,0.5,0,0.3,ROSSO
ristrutturazione_bagno,Provincia di Modena,210,1.41,0.5,0,0.3,ROSSO
ristrutturazione_bagno,Provincia di Treviso,190,1.22,0.4,0,0.3,ROSSO
ristrutturazione_bagno,Città metropolitana di Catania,180,1.26,0.4,0,0.3,ROSSO
ristrutturazione_bagno,Provincia di Cuneo,150,1.33,0.4,0,0.2,ROSSO
ristrutturazione_bagno,Provincia di Pavia,150,1.41,0.4,0,0.2,ROSSO
ristrutturazione_bagno,Provincia di Reggio Emilia,150,1.63,0.4,0,0.2,ROSSO
ristrutturazione_bagno,Provincia di Novara,140,1.48,0.3,0,0.2,ROSSO
ristrutturazione_bagno,Provincia di Salerno,140,1.32,0.3,0,0.2,ROSSO
ristrutturazione_bagno,Provincia di Parma,130,1.62,0.3,0,0.2,ROSSO
ristrutturazione_bagno,Provincia di Cremona,130,1.5,0.3,0,0.2,ROSSO
ristrutturazione_bagno,Provincia autonoma di Trento,130,1.24,0.3,0,0.2,ROSSO
ristrutturazione_bagno,Provincia di Perugia,120,1.01,0.3,0,0.2,ROSSO
ristrutturazione_bagno,Provincia di Pescara,120,2.26,0.3,0,0.2,ROSSO
ristrutturazione_bagno,Provincia di Lecco,120,1.48,0.3,0,0.2,ROSSO
ristrutturazione_bagno,Provincia di Ancona,120,1.49,0.3,0,0.2,ROSSO
ristrutturazione_bagno,Provincia di Mantova,110,1.55,0.3,0,0.2,ROSSO
ristrutturazione_bagno,Provincia di Trieste,110,1.58,0.3,0,0.2,ROSSO
ristrutturazione_bagno,Provincia di Caserta,110,1.22,0.3,0,0.2,ROSSO
ristrutturazione_bagno,Provincia di Alessandria,90,1.23,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Ravenna,90,1.44,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Pisa,90,1.85,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Lecce,90,1.56,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Rimini,90,1.35,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Ferrara,90,1.36,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Taranto,80,1.21,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Latina,80,0.97,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Provincia della Spezia,80,1.73,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Foggia,80,1.46,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Pesaro e Urbino,80,1.67,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Arezzo,70,1.08,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Lodi,70,1.58,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Livorno,70,1.15,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Piacenza,70,1.33,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Siena,70,1.46,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Barletta-Andria-Trani,70,1.35,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Città metropolitana di Sassari,70,1.12,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Forlì-Cesena,70,1.1,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Sondrio,70,1.18,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Pordenone,70,1.45,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Cosenza,70,1.26,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Prato,70,1.44,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Lucca,70,1.4,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Avellino,70,1.31,0.2,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Grosseto,60,1.76,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Savona,60,2.07,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Provincia autonoma di Bolzano - Alto Adige,60,1.8,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Massa e Carrara,60,1.36,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Belluno,60,1.83,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Città metropolitana di Messina,60,0.81,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Terni,60,1.09,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Potenza,60,1.21,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Frosinone,60,1.04,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Chieti,60,1.43,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Provincia dell'Aquila,50,1.04,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Imperia,50,1.29,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Asti,50,1.3,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Teramo,50,1.26,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Vercelli,50,1.45,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Brindisi,50,1.34,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Pistoia,40,1.21,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Biella,40,1.32,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Fermo,40,1.13,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Città metropolitana di Reggio Calabria,40,0.97,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Campobasso,40,1.31,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Rieti,40,1.16,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Ascoli Piceno,40,1.58,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Rovigo,40,1.39,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Viterbo,40,1.03,0.1,0,0.1,ROSSO
ristrutturazione_bagno,Provincia di Benevento,30,1.31,0.1,0,0.0,ROSSO
ristrutturazione_bagno,Provincia di Catanzaro,30,1.97,0.1,0,0.0,ROSSO
ristrutturazione_bagno,Provincia di Gorizia,30,0.64,0.1,0,0.0,ROSSO
ristrutturazione_bagno,Provincia di Nuoro,30,0.85,0.1,0,0.0,ROSSO
ristrutturazione_bagno,Provincia di Macerata,30,0.83,0.1,0,0.0,ROSSO
ristrutturazione_bagno,Provincia di Oristano,20,1.19,0.0,0,0.0,ROSSO
ristrutturazione_bagno,Provincia di Carbonia-Iglesias,20,1.17,0.0,0,0.0,ROSSO
ristrutturazione_bagno,Provincia di Vibo Valentia,10,0,0.0,0,0.0,ROSSO
ristrutturazione_bagno,Provincia di Matera,10,0,0.0,0,0.0,ROSSO
ristrutturazione_bagno,Provincia di Isernia,10,0,0.0,0,0.0,ROSSO
ristrutturazione_bagno,Provincia di Crotone,10,0,0.0,0,0.0,ROSSO
sartoria,Città metropolitana di Milano,1960,0.93,4.6,10,2.7,VERDE
sartoria,Città metropolitana di Roma Capitale,1810,0.62,4.2,10,2.5,VERDE
sartoria,Città Metropolitana di Napoli,960,0.69,2.2,10,1.3,VERDE
sartoria,Città Metropolitana di Torino,380,0.52,0.9,0,0.5,ROSSO
sartoria,Città Metropolitana di Bologna,130,0.56,0.3,0,0.2,ROSSO
sartoria,Città Metropolitana di Firenze,130,0.78,0.3,0,0.2,ROSSO
sartoria,Città Metropolitana di Bari,110,0.72,0.3,0,0.2,ROSSO
sartoria,Provincia di Caserta,100,1.09,0.2,0,0.1,ROSSO
sartoria,Provincia di Salerno,100,0.53,0.2,0,0.1,ROSSO
sartoria,Provincia di Brescia,80,0.84,0.2,0,0.1,ROSSO
sartoria,Città metropolitana di Palermo,70,0.47,0.2,0,0.1,ROSSO
sartoria,Provincia di Bergamo,70,0.81,0.2,0,0.1,ROSSO
sartoria,Provincia di Modena,60,0.92,0.1,0,0.1,ROSSO
sartoria,Città metropolitana di Catania,60,0.53,0.1,0,0.1,ROSSO
sartoria,Provincia di Varese,60,0.85,0.1,0,0.1,ROSSO
sartoria,Provincia di Verona,60,0.9,0.1,0,0.1,ROSSO
sartoria,Provincia di Avellino,50,0.31,0.1,0,0.1,ROSSO
sartoria,Provincia di Padova,40,0.88,0.1,0,0.1,ROSSO
sartoria,Città Metropolitana di Venezia,40,0.67,0.1,0,0.1,ROSSO
sartoria,Provincia di Monza e della Brianza,40,0.93,0.1,0,0.1,ROSSO
sartoria,Provincia di Pavia,30,0,0.1,0,0.0,ROSSO
sartoria,Provincia di Como,30,1.07,0.1,0,0.0,ROSSO
sartoria,Provincia di Barletta-Andria-Trani,30,0,0.1,0,0.0,ROSSO
sartoria,Città Metropolitana di Genova,30,0.99,0.1,0,0.0,ROSSO
sartoria,Provincia di Frosinone,30,0,0.1,0,0.0,ROSSO
sartoria,Città metropolitana di Cagliari,20,0.78,0.0,0,0.0,ROSSO
sartoria,Città metropolitana di Sassari,20,0.39,0.0,0,0.0,ROSSO
sartoria,Provincia della Spezia,20,0.92,0.0,0,0.0,ROSSO
sartoria,Provincia di Forlì-Cesena,20,0.61,0.0,0,0.0,ROSSO
sartoria,Provincia di Parma,20,0.61,0.0,0,0.0,ROSSO
sartoria,Provincia autonoma di Trento,20,0.64,0.0,0,0.0,ROSSO
sartoria,Provincia di Lodi,20,0.93,0.0,0,0.0,ROSSO
sartoria,Provincia di Cosenza,20,0.48,0.0,0,0.0,ROSSO
sartoria,Provincia di Mantova,20,8.45,0.0,0,0.0,ROSSO
sartoria,Provincia di Trieste,20,0.86,0.0,0,0.0,ROSSO
sartoria,Provincia di Vicenza,20,0.32,0.0,0,0.0,ROSSO
sartoria,Provincia di Rimini,20,0.65,0.0,0,0.0,ROSSO
sartoria,Provincia di Reggio Emilia,20,0.65,0.0,0,0.0,ROSSO
sartoria,Provincia di Pesaro e Urbino,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Cremona,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Foggia,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Biella,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Grosseto,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Ascoli Piceno,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Potenza,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Viterbo,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Savona,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Piacenza,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Catanzaro,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Oristano,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Siena,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Benevento,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Ferrara,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Macerata,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Carbonia-Iglesias,10,0,0.0,0,0.0,ROSSO
sartoria,Città metropolitana di Messina,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Nuoro,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia dell'Aquila,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Cuneo,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Latina,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Belluno,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Asti,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Pisa,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Sondrio,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Arezzo,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Matera,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Crotone,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Novara,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Isernia,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Ravenna,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia autonoma di Bolzano - Alto Adige,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Livorno,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Alessandria,10,0,0.0,0,0.0,ROSSO
sartoria,Città metropolitana di Reggio Calabria,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Rovigo,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Terni,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Lecce,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Chieti,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Pordenone,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Imperia,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Treviso,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Vibo Valentia,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Ancona,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Perugia,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Pistoia,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Taranto,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Teramo,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Pescara,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Lecco,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Campobasso,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Vercelli,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Fermo,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Gorizia,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Brindisi,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Massa e Carrara,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Prato,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Rieti,10,0,0.0,0,0.0,ROSSO
sartoria,Provincia di Lucca,10,0,0.0,0,0.0,ROSSO
saune_wellness,Città metropolitana di Milano,2940,0.95,6.9,10,4.1,VERDE
saune_wellness,Città metropolitana di Roma Capitale,1120,0.74,2.6,10,1.6,VERDE
saune_wellness,Provincia di Verona,550,1.06,1.3,10,0.8,GIALLO
saune_wellness,Città Metropolitana di Torino,470,1.29,1.1,10,0.7,GIALLO
saune_wellness,Città Metropolitana di Bologna,400,0.7,0.9,0,0.6,ROSSO
saune_wellness,Provincia di Brescia,370,1.03,0.9,0,0.5,ROSSO
saune_wellness,Città Metropolitana di Napoli,330,1.81,0.8,0,0.5,ROSSO
saune_wellness,Provincia di Bergamo,320,0.86,0.7,0,0.4,ROSSO
saune_wellness,Provincia autonoma di Trento,290,1.0,0.7,0,0.4,ROSSO
saune_wellness,Provincia di Vicenza,250,0.88,0.6,0,0.4,ROSSO
saune_wellness,Città Metropolitana di Firenze,250,0.92,0.6,0,0.4,ROSSO
saune_wellness,Provincia di Treviso,230,0.87,0.5,0,0.3,ROSSO
saune_wellness,Provincia di Padova,220,1.03,0.5,0,0.3,ROSSO
saune_wellness,Città Metropolitana di Venezia,200,1.05,0.5,0,0.3,ROSSO
saune_wellness,Provincia autonoma di Bolzano - Alto Adige,190,1.4,0.4,0,0.3,ROSSO
saune_wellness,Provincia di Varese,190,0.9,0.4,0,0.3,ROSSO
saune_wellness,Città Metropolitana di Bari,160,0.62,0.4,0,0.2,ROSSO
saune_wellness,Provincia di Cuneo,140,0.94,0.3,0,0.2,ROSSO
saune_wellness,Provincia di Monza e della Brianza,130,0.8,0.3,0,0.2,ROSSO
saune_wellness,Città metropolitana di Palermo,130,0.55,0.3,0,0.2,ROSSO
saune_wellness,Città Metropolitana di Genova,110,0.85,0.3,0,0.2,ROSSO
saune_wellness,Provincia di Novara,110,1.39,0.3,0,0.2,ROSSO
saune_wellness,Città metropolitana di Catania,110,0.63,0.3,0,0.2,ROSSO
saune_wellness,Provincia di Modena,110,0.57,0.3,0,0.2,ROSSO
saune_wellness,Provincia di Salerno,100,0.67,0.2,0,0.1,ROSSO
saune_wellness,Provincia di Trieste,100,0.99,0.2,0,0.1,ROSSO
saune_wellness,Provincia di Sondrio,80,0.73,0.2,0,0.1,ROSSO
saune_wellness,Provincia di Como,80,1.06,0.2,0,0.1,ROSSO
saune_wellness,Provincia di Ancona,70,0.61,0.2,0,0.1,ROSSO
saune_wellness,Città metropolitana di Cagliari,70,0.65,0.2,0,0.1,ROSSO
saune_wellness,Provincia di Lecco,70,1.1,0.2,0,0.1,ROSSO
saune_wellness,Provincia di Lucca,70,0.9,0.2,0,0.1,ROSSO
saune_wellness,Provincia di Reggio Emilia,70,1.45,0.2,0,0.1,ROSSO
saune_wellness,Provincia di Perugia,70,0.79,0.2,0,0.1,ROSSO
saune_wellness,Provincia di Pescara,70,0.32,0.2,0,0.1,ROSSO
saune_wellness,Provincia di Parma,60,2.49,0.1,0,0.1,ROSSO
saune_wellness,Provincia di Caserta,60,0.4,0.1,0,0.1,ROSSO
saune_wellness,Provincia di Pordenone,60,0.83,0.1,0,0.1,ROSSO
saune_wellness,Provincia di Piacenza,50,1.33,0.1,0,0.1,ROSSO
saune_wellness,Provincia di Mantova,50,1.85,0.1,0,0.1,ROSSO
saune_wellness,Provincia di Belluno,50,1.12,0.1,0,0.1,ROSSO
saune_wellness,Provincia di Rimini,50,0.69,0.1,0,0.1,ROSSO
saune_wellness,Provincia di Pavia,50,0.93,0.1,0,0.1,ROSSO
saune_wellness,Provincia di Alessandria,50,1.54,0.1,0,0.1,ROSSO
saune_wellness,Provincia di Macerata,40,0.6,0.1,0,0.1,ROSSO
saune_wellness,Provincia di Pesaro e Urbino,40,0.55,0.1,0,0.1,ROSSO
saune_wellness,Provincia di Forlì-Cesena,40,1.38,0.1,0,0.1,ROSSO
saune_wellness,Provincia della Spezia,40,0.96,0.1,0,0.1,ROSSO
saune_wellness,Provincia di Siena,40,1.85,0.1,0,0.1,ROSSO
saune_wellness,Provincia di Arezzo,40,0.66,0.1,0,0.1,ROSSO
saune_wellness,Provincia di Gorizia,40,1.56,0.1,0,0.1,ROSSO
saune_wellness,Provincia di Lodi,40,0.7,0.1,0,0.1,ROSSO
saune_wellness,Provincia di Latina,40,0.68,0.1,0,0.1,ROSSO
saune_wellness,Provincia di Lecce,40,0.47,0.1,0,0.1,ROSSO
